Território;Nome do território;Sexo;Ano;Meio de agressão;Óbitos;Taxa bruta (por 100 mil hab.);Taxa padronizada (por 100 mil hab.)
PR;Paraná;Homens;2002;Arma de fogo;1402;28.58;26.8
PR;Paraná;Homens;2002;Arma branca ou objeto contundente;489;9.97;10.46
PR;Paraná;Homens;2002;Estrangulamento;14;0.29;0.24
PR;Paraná;Homens;2002;Força corporal;80;1.63;1.78
PR;Paraná;Homens;2002;Demais meios especificados;17;0.35;0.36
PR;Paraná;Homens;2002;Meios não especificados;31;0.63;0.7
PR;Paraná;Homens;2003;Arma de fogo;1627;32.85;30.89
PR;Paraná;Homens;2003;Arma branca ou objeto contundente;506;10.22;10.64
PR;Paraná;Homens;2003;Estrangulamento;16;0.32;0.34
PR;Paraná;Homens;2003;Força corporal;89;1.8;1.92
PR;Paraná;Homens;2003;Demais meios especificados;23;0.46;0.52
PR;Paraná;Homens;2003;Meios não especificados;41;0.83;0.86
PR;Paraná;Homens;2004;Arma de fogo;1776;35.53;32.88
PR;Paraná;Homens;2004;Arma branca ou objeto contundente;594;11.88;12.11
PR;Paraná;Homens;2004;Estrangulamento;25;0.5;0.49
PR;Paraná;Homens;2004;Força corporal;108;2.16;2.15
PR;Paraná;Homens;2004;Demais meios especificados;13;0.26;0.26
PR;Paraná;Homens;2004;Meios não especificados;36;0.72;0.73
PR;Paraná;Homens;2005;Arma de fogo;1906;37.79;34.27
PR;Paraná;Homens;2005;Arma branca ou objeto contundente;620;12.29;12.37
PR;Paraná;Homens;2005;Estrangulamento;38;0.75;0.78
PR;Paraná;Homens;2005;Força corporal;127;2.52;2.61
PR;Paraná;Homens;2005;Demais meios especificados;6;0.12;0.11
PR;Paraná;Homens;2005;Meios não especificados;29;0.58;0.58
PR;Paraná;Homens;2006;Arma de fogo;2085;40.98;37.82
PR;Paraná;Homens;2006;Arma branca ou objeto contundente;591;11.62;11.69
PR;Paraná;Homens;2006;Estrangulamento;15;0.29;0.33
PR;Paraná;Homens;2006;Força corporal;106;2.08;2.09
PR;Paraná;Homens;2006;Demais meios especificados;8;0.16;0.17
PR;Paraná;Homens;2006;Meios não especificados;28;0.55;0.59
PR;Paraná;Homens;2007;Arma de fogo;2150;41.91;38.22
PR;Paraná;Homens;2007;Arma branca ou objeto contundente;562;10.95;11.06
PR;Paraná;Homens;2007;Estrangulamento;26;0.51;0.55
PR;Paraná;Homens;2007;Força corporal;86;1.68;1.6
PR;Paraná;Homens;2007;Demais meios especificados;8;0.16;0.19
PR;Paraná;Homens;2007;Meios não especificados;21;0.41;0.48
PR;Paraná;Homens;2008;Arma de fogo;2366;45.75;41.65
PR;Paraná;Homens;2008;Arma branca ou objeto contundente;575;11.12;10.98
PR;Paraná;Homens;2008;Estrangulamento;33;0.64;0.64
PR;Paraná;Homens;2008;Força corporal;111;2.15;2.1
PR;Paraná;Homens;2008;Demais meios especificados;15;0.29;0.32
PR;Paraná;Homens;2008;Meios não especificados;27;0.52;0.57
PR;Paraná;Homens;2009;Arma de fogo;2470;47.39;43.13
PR;Paraná;Homens;2009;Arma branca ou objeto contundente;661;12.68;12.6
PR;Paraná;Homens;2009;Estrangulamento;33;0.63;0.56
PR;Paraná;Homens;2009;Força corporal;128;2.46;2.46
PR;Paraná;Homens;2009;Demais meios especificados;22;0.42;0.4
PR;Paraná;Homens;2009;Meios não especificados;29;0.56;0.57
PR;Paraná;Homens;2010;Arma de fogo;2441;46.53;42.83
PR;Paraná;Homens;2010;Arma branca ou objeto contundente;579;11.04;10.71
PR;Paraná;Homens;2010;Estrangulamento;30;0.57;0.55
PR;Paraná;Homens;2010;Força corporal;129;2.46;2.36
PR;Paraná;Homens;2010;Demais meios especificados;32;0.61;0.59
PR;Paraná;Homens;2010;Meios não especificados;26;0.5;0.47
PR;Paraná;Homens;2011;Arma de fogo;2222;42.11;38.84
PR;Paraná;Homens;2011;Arma branca ou objeto contundente;617;11.69;11.41
PR;Paraná;Homens;2011;Estrangulamento;20;0.38;0.35
PR;Paraná;Homens;2011;Força corporal;122;2.31;2.17
PR;Paraná;Homens;2011;Demais meios especificados;27;0.51;0.47
PR;Paraná;Homens;2011;Meios não especificados;23;0.44;0.44
PR;Paraná;Homens;2012;Arma de fogo;2262;42.57;39.25
PR;Paraná;Homens;2012;Arma branca ou objeto contundente;679;12.78;12.42
PR;Paraná;Homens;2012;Estrangulamento;22;0.41;0.36
PR;Paraná;Homens;2012;Força corporal;117;2.2;2.16
PR;Paraná;Homens;2012;Demais meios especificados;18;0.34;0.35
PR;Paraná;Homens;2012;Meios não especificados;30;0.56;0.55
PR;Paraná;Homens;2013;Arma de fogo;1901;35.49;33.07
PR;Paraná;Homens;2013;Arma branca ou objeto contundente;569;10.62;10.31
PR;Paraná;Homens;2013;Estrangulamento;27;0.5;0.51
PR;Paraná;Homens;2013;Força corporal;77;1.44;1.44
PR;Paraná;Homens;2013;Demais meios especificados;24;0.45;0.4
PR;Paraná;Homens;2013;Meios não especificados;29;0.54;0.53
PR;Paraná;Homens;2014;Arma de fogo;1932;35.77;33.78
PR;Paraná;Homens;2014;Arma branca ou objeto contundente;568;10.52;10.31
PR;Paraná;Homens;2014;Estrangulamento;23;0.43;0.43
PR;Paraná;Homens;2014;Força corporal;103;1.91;1.94
PR;Paraná;Homens;2014;Demais meios especificados;19;0.35;0.28
PR;Paraná;Homens;2014;Meios não especificados;27;0.5;0.51
PR;Paraná;Homens;2015;Arma de fogo;1877;34.45;32.52
PR;Paraná;Homens;2015;Arma branca ou objeto contundente;574;10.54;10.41
PR;Paraná;Homens;2015;Estrangulamento;20;0.37;0.4
PR;Paraná;Homens;2015;Força corporal;92;1.69;1.74
PR;Paraná;Homens;2015;Demais meios especificados;23;0.42;0.39
PR;Paraná;Homens;2015;Meios não especificados;30;0.55;0.58
PR;Paraná;Homens;2016;Arma de fogo;2020;36.78;35.27
PR;Paraná;Homens;2016;Arma branca ou objeto contundente;555;10.1;9.84
PR;Paraná;Homens;2016;Estrangulamento;30;0.55;0.55
PR;Paraná;Homens;2016;Força corporal;82;1.49;1.5
PR;Paraná;Homens;2016;Demais meios especificados;26;0.47;0.46
PR;Paraná;Homens;2016;Meios não especificados;40;0.73;0.74
PR;Paraná;Homens;2017;Arma de fogo;1722;31.11;30.04
PR;Paraná;Homens;2017;Arma branca ou objeto contundente;510;9.21;9.19
PR;Paraná;Homens;2017;Estrangulamento;27;0.49;0.48
PR;Paraná;Homens;2017;Força corporal;105;1.9;1.92
PR;Paraná;Homens;2017;Demais meios especificados;20;0.36;0.34
PR;Paraná;Homens;2017;Meios não especificados;32;0.58;0.59
PR;Paraná;Homens;2018;Arma de fogo;1431;25.66;24.89
PR;Paraná;Homens;2018;Arma branca ou objeto contundente;474;8.5;8.41
PR;Paraná;Homens;2018;Estrangulamento;41;0.74;0.71
PR;Paraná;Homens;2018;Força corporal;101;1.81;1.82
PR;Paraná;Homens;2018;Demais meios especificados;27;0.48;0.46
PR;Paraná;Homens;2018;Meios não especificados;23;0.41;0.42
PR;Paraná;Homens;2019;Arma de fogo;1104;19.64;19.09
PR;Paraná;Homens;2019;Arma branca ou objeto contundente;436;7.76;7.73
PR;Paraná;Homens;2019;Estrangulamento;43;0.77;0.76
PR;Paraná;Homens;2019;Força corporal;73;1.3;1.28
PR;Paraná;Homens;2019;Demais meios especificados;18;0.32;0.32
PR;Paraná;Homens;2019;Meios não especificados;22;0.39;0.4
PR;Paraná;Homens;2020;Arma de fogo;1318;23.27;23
PR;Paraná;Homens;2020;Arma branca ou objeto contundente;382;6.74;6.69
PR;Paraná;Homens;2020;Estrangulamento;28;0.49;0.5
PR;Paraná;Homens;2020;Força corporal;78;1.38;1.36
PR;Paraná;Homens;2020;Demais meios especificados;11;0.19;0.18
PR;Paraná;Homens;2020;Meios não especificados;45;0.79;0.77
PR;Paraná;Homens;2021;Arma de fogo;1290;22.66;22.47
PR;Paraná;Homens;2021;Arma branca ou objeto contundente;435;7.64;7.56
PR;Paraná;Homens;2021;Estrangulamento;26;0.46;0.45
PR;Paraná;Homens;2021;Força corporal;69;1.21;1.22
PR;Paraná;Homens;2021;Demais meios especificados;19;0.33;0.33
PR;Paraná;Homens;2021;Meios não especificados;36;0.63;0.64
PR;Paraná;Homens;2022;Arma de fogo;1370;23.97;23.82
PR;Paraná;Homens;2022;Arma branca ou objeto contundente;449;7.85;7.87
PR;Paraná;Homens;2022;Estrangulamento;19;0.33;0.33
PR;Paraná;Homens;2022;Força corporal;79;1.38;1.39
PR;Paraná;Homens;2022;Demais meios especificados;26;0.45;0.47
PR;Paraná;Homens;2022;Meios não especificados;57;1;0.97
PR;Paraná;Homens;2023;Arma de fogo;1154;20.08;20.2
PR;Paraná;Homens;2023;Arma branca ou objeto contundente;423;7.36;7.36
PR;Paraná;Homens;2023;Estrangulamento;25;0.44;0.41
PR;Paraná;Homens;2023;Força corporal;65;1.13;1.13
PR;Paraná;Homens;2023;Demais meios especificados;29;0.5;0.51
PR;Paraná;Homens;2023;Meios não especificados;52;0.9;0.89
PR;Paraná;Homens;2024;Arma de fogo;1006;17.41;17.6
PR;Paraná;Homens;2024;Arma branca ou objeto contundente;410;7.1;7.07
PR;Paraná;Homens;2024;Estrangulamento;26;0.45;0.44
PR;Paraná;Homens;2024;Força corporal;105;1.82;1.79
PR;Paraná;Homens;2024;Demais meios especificados;24;0.42;0.42
PR;Paraná;Homens;2024;Meios não especificados;51;0.88;0.82
PR;Paraná;Homens;2025;Arma de fogo;745;12.83;13.01
PR;Paraná;Homens;2025;Arma branca ou objeto contundente;346;5.96;5.97
PR;Paraná;Homens;2025;Estrangulamento;13;0.22;0.22
PR;Paraná;Homens;2025;Força corporal;79;1.36;1.33
PR;Paraná;Homens;2025;Demais meios especificados;22;0.38;0.37
PR;Paraná;Homens;2025;Meios não especificados;54;0.93;0.9
PR;Paraná;Mulheres;2000;Arma de fogo;76;1.55;1.5
PR;Paraná;Mulheres;2000;Arma branca ou objeto contundente;59;1.2;1.24
PR;Paraná;Mulheres;2000;Estrangulamento;11;0.22;0.21
PR;Paraná;Mulheres;2000;Força corporal;7;0.14;0.18
PR;Paraná;Mulheres;2000;Demais meios especificados;5;0.1;0.09
PR;Paraná;Mulheres;2000;Meios não especificados;6;0.12;0.13
PR;Paraná;Mulheres;2001;Arma de fogo;101;2.04;1.93
PR;Paraná;Mulheres;2001;Arma branca ou objeto contundente;66;1.33;1.35
PR;Paraná;Mulheres;2001;Estrangulamento;15;0.3;0.31
PR;Paraná;Mulheres;2001;Força corporal;9;0.18;0.23
PR;Paraná;Mulheres;2001;Demais meios especificados;1;0.02;0.01
PR;Paraná;Mulheres;2001;Meios não especificados;5;0.1;0.09
PR;Paraná;Mulheres;2002;Arma de fogo;92;1.83;1.76
PR;Paraná;Mulheres;2002;Arma branca ou objeto contundente;70;1.4;1.45
PR;Paraná;Mulheres;2002;Estrangulamento;19;0.38;0.37
PR;Paraná;Mulheres;2002;Força corporal;12;0.24;0.26
PR;Paraná;Mulheres;2002;Demais meios especificados;5;0.1;0.1
PR;Paraná;Mulheres;2002;Meios não especificados;6;0.12;0.13
PR;Paraná;Mulheres;2003;Arma de fogo;119;2.35;2.18
PR;Paraná;Mulheres;2003;Arma branca ou objeto contundente;79;1.56;1.57
PR;Paraná;Mulheres;2003;Estrangulamento;13;0.26;0.26
PR;Paraná;Mulheres;2003;Força corporal;8;0.16;0.15
PR;Paraná;Mulheres;2003;Demais meios especificados;3;0.06;0.05
PR;Paraná;Mulheres;2003;Meios não especificados;5;0.1;0.13
PR;Paraná;Mulheres;2004;Arma de fogo;132;2.58;2.44
PR;Paraná;Mulheres;2004;Arma branca ou objeto contundente;69;1.35;1.35
PR;Paraná;Mulheres;2004;Estrangulamento;29;0.57;0.59
PR;Paraná;Mulheres;2004;Força corporal;12;0.23;0.27
PR;Paraná;Mulheres;2004;Demais meios especificados;6;0.12;0.14
PR;Paraná;Mulheres;2004;Meios não especificados;1;0.02;0.02
PR;Paraná;Mulheres;2005;Arma de fogo;121;2.34;2.2
PR;Paraná;Mulheres;2005;Arma branca ou objeto contundente;76;1.47;1.46
PR;Paraná;Mulheres;2005;Estrangulamento;23;0.44;0.44
PR;Paraná;Mulheres;2005;Força corporal;10;0.19;0.19
PR;Paraná;Mulheres;2005;Demais meios especificados;5;0.1;0.1
PR;Paraná;Mulheres;2005;Meios não especificados;4;0.08;0.07
PR;Paraná;Mulheres;2006;Arma de fogo;140;2.68;2.53
PR;Paraná;Mulheres;2006;Arma branca ou objeto contundente;71;1.36;1.37
PR;Paraná;Mulheres;2006;Estrangulamento;13;0.25;0.25
PR;Paraná;Mulheres;2006;Força corporal;16;0.31;0.32
PR;Paraná;Mulheres;2006;Demais meios especificados;3;0.06;0.05
PR;Paraná;Mulheres;2006;Meios não especificados;6;0.11;0.12
PR;Paraná;Mulheres;2007;Arma de fogo;134;2.54;2.29
PR;Paraná;Mulheres;2007;Arma branca ou objeto contundente;70;1.33;1.34
PR;Paraná;Mulheres;2007;Estrangulamento;20;0.38;0.36
PR;Paraná;Mulheres;2007;Força corporal;12;0.23;0.23
PR;Paraná;Mulheres;2007;Demais meios especificados;3;0.06;0.05
PR;Paraná;Mulheres;2007;Meios não especificados;2;0.04;0.04
PR;Paraná;Mulheres;2008;Arma de fogo;168;3.15;2.85
PR;Paraná;Mulheres;2008;Arma branca ou objeto contundente;93;1.75;1.73
PR;Paraná;Mulheres;2008;Estrangulamento;17;0.32;0.3
PR;Paraná;Mulheres;2008;Força corporal;13;0.24;0.26
PR;Paraná;Mulheres;2008;Demais meios especificados;8;0.15;0.14
PR;Paraná;Mulheres;2008;Meios não especificados;7;0.13;0.15
PR;Paraná;Mulheres;2009;Arma de fogo;199;3.7;3.44
PR;Paraná;Mulheres;2009;Arma branca ou objeto contundente;95;1.77;1.77
PR;Paraná;Mulheres;2009;Estrangulamento;18;0.33;0.32
PR;Paraná;Mulheres;2009;Força corporal;10;0.19;0.2
PR;Paraná;Mulheres;2009;Demais meios especificados;3;0.06;0.05
PR;Paraná;Mulheres;2009;Meios não especificados;6;0.11;0.11
PR;Paraná;Mulheres;2010;Arma de fogo;189;3.49;3.27
PR;Paraná;Mulheres;2010;Arma branca ou objeto contundente;103;1.9;1.85
PR;Paraná;Mulheres;2010;Estrangulamento;21;0.39;0.36
PR;Paraná;Mulheres;2010;Força corporal;17;0.31;0.33
PR;Paraná;Mulheres;2010;Demais meios especificados;5;0.09;0.09
PR;Paraná;Mulheres;2010;Meios não especificados;3;0.06;0.05
PR;Paraná;Mulheres;2011;Arma de fogo;139;2.55;2.35
PR;Paraná;Mulheres;2011;Arma branca ou objeto contundente;99;1.81;1.78
PR;Paraná;Mulheres;2011;Estrangulamento;19;0.35;0.34
PR;Paraná;Mulheres;2011;Força corporal;13;0.24;0.22
PR;Paraná;Mulheres;2011;Demais meios especificados;7;0.13;0.14
PR;Paraná;Mulheres;2011;Meios não especificados;6;0.11;0.09
PR;Paraná;Mulheres;2012;Arma de fogo;166;3.02;2.84
PR;Paraná;Mulheres;2012;Arma branca ou objeto contundente;112;2.04;1.97
PR;Paraná;Mulheres;2012;Estrangulamento;18;0.33;0.31
PR;Paraná;Mulheres;2012;Força corporal;13;0.24;0.23
PR;Paraná;Mulheres;2012;Demais meios especificados;9;0.16;0.16
PR;Paraná;Mulheres;2012;Meios não especificados;3;0.05;0.06
PR;Paraná;Mulheres;2013;Arma de fogo;124;2.23;2.05
PR;Paraná;Mulheres;2013;Arma branca ou objeto contundente;106;1.91;1.86
PR;Paraná;Mulheres;2013;Estrangulamento;24;0.43;0.42
PR;Paraná;Mulheres;2013;Força corporal;10;0.18;0.18
PR;Paraná;Mulheres;2013;Demais meios especificados;12;0.22;0.19
PR;Paraná;Mulheres;2013;Meios não especificados;7;0.13;0.13
PR;Paraná;Mulheres;2014;Arma de fogo;138;2.46;2.41
PR;Paraná;Mulheres;2014;Arma branca ou objeto contundente;100;1.79;1.78
PR;Paraná;Mulheres;2014;Estrangulamento;17;0.3;0.31
PR;Paraná;Mulheres;2014;Força corporal;15;0.27;0.27
PR;Paraná;Mulheres;2014;Demais meios especificados;8;0.14;0.14
PR;Paraná;Mulheres;2014;Meios não especificados;5;0.09;0.07
PR;Paraná;Mulheres;2015;Arma de fogo;94;1.66;1.63
PR;Paraná;Mulheres;2015;Arma branca ou objeto contundente;101;1.79;1.75
PR;Paraná;Mulheres;2015;Estrangulamento;25;0.44;0.42
PR;Paraná;Mulheres;2015;Força corporal;11;0.19;0.19
PR;Paraná;Mulheres;2015;Demais meios especificados;7;0.12;0.12
PR;Paraná;Mulheres;2015;Meios não especificados;6;0.11;0.1
PR;Paraná;Mulheres;2016;Arma de fogo;105;1.84;1.82
PR;Paraná;Mulheres;2016;Arma branca ou objeto contundente;85;1.49;1.46
PR;Paraná;Mulheres;2016;Estrangulamento;17;0.3;0.3
PR;Paraná;Mulheres;2016;Força corporal;14;0.25;0.25
PR;Paraná;Mulheres;2016;Demais meios especificados;12;0.21;0.2
PR;Paraná;Mulheres;2016;Meios não especificados;5;0.09;0.07
PR;Paraná;Mulheres;2017;Arma de fogo;110;1.91;1.9
PR;Paraná;Mulheres;2017;Arma branca ou objeto contundente;87;1.51;1.51
PR;Paraná;Mulheres;2017;Estrangulamento;25;0.43;0.43
PR;Paraná;Mulheres;2017;Força corporal;7;0.12;0.12
PR;Paraná;Mulheres;2017;Demais meios especificados;13;0.23;0.23
PR;Paraná;Mulheres;2017;Meios não especificados;4;0.07;0.07
PR;Paraná;Mulheres;2018;Arma de fogo;89;1.54;1.53
PR;Paraná;Mulheres;2018;Arma branca ou objeto contundente;84;1.45;1.45
PR;Paraná;Mulheres;2018;Estrangulamento;23;0.4;0.4
PR;Paraná;Mulheres;2018;Força corporal;4;0.07;0.07
PR;Paraná;Mulheres;2018;Demais meios especificados;6;0.1;0.1
PR;Paraná;Mulheres;2018;Meios não especificados;5;0.09;0.09
PR;Paraná;Mulheres;2019;Arma de fogo;86;1.47;1.48
PR;Paraná;Mulheres;2019;Arma branca ou objeto contundente;77;1.32;1.32
PR;Paraná;Mulheres;2019;Estrangulamento;14;0.24;0.24
PR;Paraná;Mulheres;2019;Força corporal;6;0.1;0.1
PR;Paraná;Mulheres;2019;Demais meios especificados;16;0.27;0.28
PR;Paraná;Mulheres;2019;Meios não especificados;5;0.09;0.08
PR;Paraná;Mulheres;2020;Arma de fogo;93;1.58;1.58
PR;Paraná;Mulheres;2020;Arma branca ou objeto contundente;69;1.17;1.16
PR;Paraná;Mulheres;2020;Estrangulamento;6;0.1;0.1
PR;Paraná;Mulheres;2020;Força corporal;10;0.17;0.17
PR;Paraná;Mulheres;2020;Demais meios especificados;5;0.08;0.09
PR;Paraná;Mulheres;2020;Meios não especificados;14;0.24;0.23
PR;Paraná;Mulheres;2021;Arma de fogo;82;1.38;1.41
PR;Paraná;Mulheres;2021;Arma branca ou objeto contundente;66;1.11;1.12
PR;Paraná;Mulheres;2021;Estrangulamento;14;0.24;0.24
PR;Paraná;Mulheres;2021;Força corporal;6;0.1;0.1
PR;Paraná;Mulheres;2021;Demais meios especificados;15;0.25;0.22
PR;Paraná;Mulheres;2021;Meios não especificados;11;0.19;0.19
PR;Paraná;Mulheres;2022;Arma de fogo;125;2.09;2.14
PR;Paraná;Mulheres;2022;Arma branca ou objeto contundente;72;1.21;1.2
PR;Paraná;Mulheres;2022;Estrangulamento;15;0.25;0.25
PR;Paraná;Mulheres;2022;Força corporal;5;0.08;0.08
PR;Paraná;Mulheres;2022;Demais meios especificados;12;0.2;0.2
PR;Paraná;Mulheres;2022;Meios não especificados;6;0.1;0.1
PR;Paraná;Mulheres;2023;Arma de fogo;109;1.81;1.88
PR;Paraná;Mulheres;2023;Arma branca ou objeto contundente;66;1.1;1.11
PR;Paraná;Mulheres;2023;Estrangulamento;21;0.35;0.35
PR;Paraná;Mulheres;2023;Força corporal;11;0.18;0.17
PR;Paraná;Mulheres;2023;Demais meios especificados;13;0.22;0.22
PR;Paraná;Mulheres;2023;Meios não especificados;9;0.15;0.14
PR;Paraná;Mulheres;2024;Arma de fogo;82;1.36;1.39
PR;Paraná;Mulheres;2024;Arma branca ou objeto contundente;93;1.54;1.56
PR;Paraná;Mulheres;2024;Estrangulamento;24;0.4;0.39
PR;Paraná;Mulheres;2024;Força corporal;11;0.18;0.17
PR;Paraná;Mulheres;2024;Demais meios especificados;14;0.23;0.24
PR;Paraná;Mulheres;2024;Meios não especificados;9;0.15;0.15
PR;Paraná;Mulheres;2025;Arma de fogo;68;1.12;1.17
PR;Paraná;Mulheres;2025;Arma branca ou objeto contundente;63;1.04;1.06
PR;Paraná;Mulheres;2025;Estrangulamento;13;0.21;0.22
PR;Paraná;Mulheres;2025;Força corporal;16;0.26;0.26
PR;Paraná;Mulheres;2025;Demais meios especificados;13;0.21;0.23
PR;Paraná;Mulheres;2025;Meios não especificados;5;0.08;0.08
RJ;Rio de Janeiro;Ambos;2000;Arma de fogo;6126;39.9;35.55
RJ;Rio de Janeiro;Ambos;2000;Arma branca ou objeto contundente;419;2.73;2.59
RJ;Rio de Janeiro;Ambos;2000;Estrangulamento;74;0.48;0.44
RJ;Rio de Janeiro;Ambos;2000;Força corporal;7;0.05;0.05
RJ;Rio de Janeiro;Ambos;2000;Demais meios especificados;362;2.36;2.01
RJ;Rio de Janeiro;Ambos;2000;Meios não especificados;340;2.21;2.06
RJ;Rio de Janeiro;Ambos;2001;Arma de fogo;6134;39.52;34.38
RJ;Rio de Janeiro;Ambos;2001;Arma branca ou objeto contundente;410;2.64;2.48
RJ;Rio de Janeiro;Ambos;2001;Estrangulamento;90;0.58;0.5
RJ;Rio de Janeiro;Ambos;2001;Força corporal;34;0.22;0.21
RJ;Rio de Janeiro;Ambos;2001;Demais meios especificados;219;1.41;1
RJ;Rio de Janeiro;Ambos;2001;Meios não especificados;462;2.98;2.77
RJ;Rio de Janeiro;Ambos;2002;Arma de fogo;6678;42.6;37.29
RJ;Rio de Janeiro;Ambos;2002;Arma branca ou objeto contundente;343;2.19;2.12
RJ;Rio de Janeiro;Ambos;2002;Estrangulamento;109;0.7;0.54
RJ;Rio de Janeiro;Ambos;2002;Força corporal;26;0.17;0.17
RJ;Rio de Janeiro;Ambos;2002;Demais meios especificados;117;0.75;0.44
RJ;Rio de Janeiro;Ambos;2002;Meios não especificados;1025;6.54;5.57
RJ;Rio de Janeiro;Ambos;2003;Arma de fogo;6365;40.24;35.32
RJ;Rio de Janeiro;Ambos;2003;Arma branca ou objeto contundente;411;2.6;2.44
RJ;Rio de Janeiro;Ambos;2003;Estrangulamento;96;0.61;0.49
RJ;Rio de Janeiro;Ambos;2003;Força corporal;27;0.17;0.16
RJ;Rio de Janeiro;Ambos;2003;Demais meios especificados;84;0.53;0.38
RJ;Rio de Janeiro;Ambos;2003;Meios não especificados;836;5.29;4.64
RJ;Rio de Janeiro;Ambos;2004;Arma de fogo;6193;38.83;34.41
RJ;Rio de Janeiro;Ambos;2004;Arma branca ou objeto contundente;426;2.67;2.51
RJ;Rio de Janeiro;Ambos;2004;Estrangulamento;101;0.63;0.55
RJ;Rio de Janeiro;Ambos;2004;Força corporal;15;0.09;0.09
RJ;Rio de Janeiro;Ambos;2004;Demais meios especificados;121;0.76;0.57
RJ;Rio de Janeiro;Ambos;2004;Meios não especificados;518;3.25;2.76
RJ;Rio de Janeiro;Ambos;2005;Arma de fogo;5978;37.19;33.7
RJ;Rio de Janeiro;Ambos;2005;Arma branca ou objeto contundente;448;2.79;2.69
RJ;Rio de Janeiro;Ambos;2005;Estrangulamento;85;0.53;0.47
RJ;Rio de Janeiro;Ambos;2005;Força corporal;24;0.15;0.15
RJ;Rio de Janeiro;Ambos;2005;Demais meios especificados;151;0.94;0.75
RJ;Rio de Janeiro;Ambos;2005;Meios não especificados;398;2.48;2.09
RJ;Rio de Janeiro;Ambos;2006;Arma de fogo;5790;35.76;32.34
RJ;Rio de Janeiro;Ambos;2006;Arma branca ou objeto contundente;417;2.58;2.45
RJ;Rio de Janeiro;Ambos;2006;Estrangulamento;82;0.51;0.45
RJ;Rio de Janeiro;Ambos;2006;Força corporal;41;0.25;0.26
RJ;Rio de Janeiro;Ambos;2006;Demais meios especificados;165;1.02;0.62
RJ;Rio de Janeiro;Ambos;2006;Meios não especificados;604;3.73;3.25
RJ;Rio de Janeiro;Ambos;2007;Arma de fogo;5102;31.3;28.2
RJ;Rio de Janeiro;Ambos;2007;Arma branca ou objeto contundente;351;2.15;2.01
RJ;Rio de Janeiro;Ambos;2007;Estrangulamento;78;0.48;0.39
RJ;Rio de Janeiro;Ambos;2007;Força corporal;19;0.12;0.12
RJ;Rio de Janeiro;Ambos;2007;Demais meios especificados;115;0.71;0.38
RJ;Rio de Janeiro;Ambos;2007;Meios não especificados;639;3.92;3.39
RJ;Rio de Janeiro;Ambos;2008;Arma de fogo;4336;26.44;23.77
RJ;Rio de Janeiro;Ambos;2008;Arma branca ou objeto contundente;305;1.86;1.83
RJ;Rio de Janeiro;Ambos;2008;Estrangulamento;73;0.45;0.35
RJ;Rio de Janeiro;Ambos;2008;Força corporal;33;0.2;0.2
RJ;Rio de Janeiro;Ambos;2008;Demais meios especificados;61;0.37;0.22
RJ;Rio de Janeiro;Ambos;2008;Meios não especificados;575;3.51;2.94
RJ;Rio de Janeiro;Ambos;2009;Arma de fogo;4009;24.3;22.15
RJ;Rio de Janeiro;Ambos;2009;Arma branca ou objeto contundente;317;1.92;1.89
RJ;Rio de Janeiro;Ambos;2009;Estrangulamento;86;0.52;0.45
RJ;Rio de Janeiro;Ambos;2009;Força corporal;27;0.16;0.16
RJ;Rio de Janeiro;Ambos;2009;Demais meios especificados;52;0.32;0.21
RJ;Rio de Janeiro;Ambos;2009;Meios não especificados;573;3.47;2.89
RJ;Rio de Janeiro;Ambos;2010;Arma de fogo;4111;24.8;22.44
RJ;Rio de Janeiro;Ambos;2010;Arma branca ou objeto contundente;345;2.08;1.97
RJ;Rio de Janeiro;Ambos;2010;Estrangulamento;73;0.44;0.39
RJ;Rio de Janeiro;Ambos;2010;Força corporal;13;0.08;0.08
RJ;Rio de Janeiro;Ambos;2010;Demais meios especificados;80;0.48;0.3
RJ;Rio de Janeiro;Ambos;2010;Meios não especificados;631;3.81;3.36
RJ;Rio de Janeiro;Ambos;2011;Arma de fogo;3411;20.5;18.87
RJ;Rio de Janeiro;Ambos;2011;Arma branca ou objeto contundente;361;2.17;2.05
