Território;Nome do território;Sexo;Ano;Subgrupo detalhado;Óbitos;Taxa bruta (por 100 mil hab.);Taxa padronizada (por 100 mil hab.)
SE;Sergipe;Ambos;2010;Cerebrovasculares;1002;47.99;75.19
SE;Sergipe;Ambos;2010;Demais cardiovasculares;1299;62.22;96.08
SE;Sergipe;Ambos;2010;Vias aéreas superiores;0;0;0
SE;Sergipe;Ambos;2010;Crônicas das vias aéreas inferiores;0;0;0
SE;Sergipe;Ambos;2010;Pulmonares por agentes externos;0;0;0
SE;Sergipe;Ambos;2010;Interstício pulmonar;0;0;0
SE;Sergipe;Ambos;2010;Necróticas e supurativas;0;0;0
SE;Sergipe;Ambos;2010;Pleura;0;0;0
SE;Sergipe;Ambos;2010;Outras do aparelho respiratório;0;0;0
SE;Sergipe;Ambos;2011;Órgãos digestivos;370;17.56;26.2
SE;Sergipe;Ambos;2011;"Pulmão, traqueia e brônquios";155;7.35;11.38
SE;Sergipe;Ambos;2011;Mama feminina;123;5.84;8.4
SE;Sergipe;Ambos;2011;Próstata;152;7.21;11.41
SE;Sergipe;Ambos;2011;Colo de útero;60;2.85;3.83
SE;Sergipe;Ambos;2011;Demais localizações;566;26.86;38.28
SE;Sergipe;Ambos;2011;Isquêmicas do coração;748;35.49;54.49
SE;Sergipe;Ambos;2011;Cerebrovasculares;1046;49.63;76.34
SE;Sergipe;Ambos;2011;Demais cardiovasculares;1233;58.5;87.86
SE;Sergipe;Ambos;2011;Vias aéreas superiores;4;0.19;0.097
SE;Sergipe;Ambos;2011;Crônicas das vias aéreas inferiores;664;31.506;24.894
SE;Sergipe;Ambos;2011;Pulmonares por agentes externos;50;2.372;1.723
SE;Sergipe;Ambos;2011;Interstício pulmonar;68;3.227;2.375
SE;Sergipe;Ambos;2011;Necróticas e supurativas;6;0.285;0.189
SE;Sergipe;Ambos;2011;Pleura;36;1.708;1.218
SE;Sergipe;Ambos;2011;Outras do aparelho respiratório;282;13.381;9.979
SE;Sergipe;Ambos;2012;Órgãos digestivos;444;20.88;31.09
SE;Sergipe;Ambos;2012;"Pulmão, traqueia e brônquios";153;7.19;10.68
SE;Sergipe;Ambos;2012;Mama feminina;150;7.05;9.82
SE;Sergipe;Ambos;2012;Próstata;129;6.07;9.37
SE;Sergipe;Ambos;2012;Colo de útero;75;3.53;4.93
SE;Sergipe;Ambos;2012;Demais localizações;582;27.37;38.25
SE;Sergipe;Ambos;2012;Isquêmicas do coração;709;33.34;49.98
SE;Sergipe;Ambos;2012;Cerebrovasculares;1036;48.71;73.65
SE;Sergipe;Ambos;2012;Demais cardiovasculares;1275;59.95;88.36
SE;Sergipe;Ambos;2012;Vias aéreas superiores;10;0.47;0.337
SE;Sergipe;Ambos;2012;Crônicas das vias aéreas inferiores;638;29.999;23.061
SE;Sergipe;Ambos;2012;Pulmonares por agentes externos;46;2.163;1.481
SE;Sergipe;Ambos;2012;Interstício pulmonar;46;2.163;1.604
SE;Sergipe;Ambos;2012;Necróticas e supurativas;8;0.376;0.284
SE;Sergipe;Ambos;2012;Pleura;16;0.752;0.483
SE;Sergipe;Ambos;2012;Outras do aparelho respiratório;208;9.78;7.265
SE;Sergipe;Ambos;2013;Órgãos digestivos;450;20.97;30.28
SE;Sergipe;Ambos;2013;"Pulmão, traqueia e brônquios";161;7.5;11.02
SE;Sergipe;Ambos;2013;Mama feminina;135;6.29;8.37
SE;Sergipe;Ambos;2013;Próstata;156;7.27;11.02
SE;Sergipe;Ambos;2013;Colo de útero;71;3.31;4.26
SE;Sergipe;Ambos;2013;Demais localizações;599;27.92;38.46
SE;Sergipe;Ambos;2013;Isquêmicas do coração;749;34.91;51.07
SE;Sergipe;Ambos;2013;Cerebrovasculares;1031;48.05;70.7
SE;Sergipe;Ambos;2013;Demais cardiovasculares;1275;59.42;86.07
SE;Sergipe;Ambos;2013;Vias aéreas superiores;2;0.093;0.052
SE;Sergipe;Ambos;2013;Crônicas das vias aéreas inferiores;558;26.006;19.446
SE;Sergipe;Ambos;2013;Pulmonares por agentes externos;60;2.796;2.014
SE;Sergipe;Ambos;2013;Interstício pulmonar;44;2.051;1.42
SE;Sergipe;Ambos;2013;Necróticas e supurativas;14;0.652;0.369
SE;Sergipe;Ambos;2013;Pleura;32;1.491;1.062
SE;Sergipe;Ambos;2013;Outras do aparelho respiratório;144;6.711;4.74
SE;Sergipe;Ambos;2014;Órgãos digestivos;435;20.1;28.16
SE;Sergipe;Ambos;2014;"Pulmão, traqueia e brônquios";163;7.53;10.79
SE;Sergipe;Ambos;2014;Mama feminina;146;6.75;8.95
SE;Sergipe;Ambos;2014;Próstata;156;7.21;10.65
SE;Sergipe;Ambos;2014;Colo de útero;70;3.23;4.12
SE;Sergipe;Ambos;2014;Demais localizações;584;26.98;36.21
SE;Sergipe;Ambos;2014;Isquêmicas do coração;851;39.32;55.9
SE;Sergipe;Ambos;2014;Cerebrovasculares;1035;47.82;69.12
SE;Sergipe;Ambos;2014;Demais cardiovasculares;1197;55.31;78.09
SE;Sergipe;Ambos;2014;Vias aéreas superiores;2;0.092;0.04
SE;Sergipe;Ambos;2014;Crônicas das vias aéreas inferiores;572;26.43;19.06
SE;Sergipe;Ambos;2014;Pulmonares por agentes externos;64;2.957;1.978
SE;Sergipe;Ambos;2014;Interstício pulmonar;48;2.218;1.508
SE;Sergipe;Ambos;2014;Necróticas e supurativas;10;0.462;0.279
SE;Sergipe;Ambos;2014;Pleura;18;0.832;0.588
SE;Sergipe;Ambos;2014;Outras do aparelho respiratório;212;9.796;6.596
SE;Sergipe;Ambos;2015;Órgãos digestivos;444;20.35;28.07
SE;Sergipe;Ambos;2015;"Pulmão, traqueia e brônquios";180;8.25;11.44
SE;Sergipe;Ambos;2015;Mama feminina;163;7.47;9.69
SE;Sergipe;Ambos;2015;Próstata;180;8.25;11.92
SE;Sergipe;Ambos;2015;Colo de útero;78;3.57;4.48
SE;Sergipe;Ambos;2015;Demais localizações;632;28.96;37.64
SE;Sergipe;Ambos;2015;Isquêmicas do coração;859;39.36;54.66
SE;Sergipe;Ambos;2015;Cerebrovasculares;1047;47.98;67.39
SE;Sergipe;Ambos;2015;Demais cardiovasculares;1356;62.14;86.21
SE;Sergipe;Ambos;2015;Vias aéreas superiores;4;0.183;0.076
SE;Sergipe;Ambos;2015;Crônicas das vias aéreas inferiores;674;30.886;22.096
SE;Sergipe;Ambos;2015;Pulmonares por agentes externos;76;3.483;2.404
SE;Sergipe;Ambos;2015;Interstício pulmonar;74;3.391;2.302
SE;Sergipe;Ambos;2015;Necróticas e supurativas;12;0.55;0.295
SE;Sergipe;Ambos;2015;Pleura;28;1.283;0.91
SE;Sergipe;Ambos;2015;Outras do aparelho respiratório;222;10.173;7.02
SE;Sergipe;Ambos;2016;Órgãos digestivos;504;22.93;30.94
SE;Sergipe;Ambos;2016;"Pulmão, traqueia e brônquios";201;9.14;12.48
SE;Sergipe;Ambos;2016;Mama feminina;159;7.23;9.01
SE;Sergipe;Ambos;2016;Próstata;157;7.14;9.99
SE;Sergipe;Ambos;2016;Colo de útero;77;3.5;4.29
SE;Sergipe;Ambos;2016;Demais localizações;661;30.07;38.69
SE;Sergipe;Ambos;2016;Isquêmicas do coração;885;40.26;54.43
SE;Sergipe;Ambos;2016;Cerebrovasculares;1049;47.72;65.29
SE;Sergipe;Ambos;2016;Demais cardiovasculares;1264;57.5;77.01
SE;Sergipe;Ambos;2016;Vias aéreas superiores;10;0.455;0.296
SE;Sergipe;Ambos;2016;Crônicas das vias aéreas inferiores;644;29.295;20.131
SE;Sergipe;Ambos;2016;Pulmonares por agentes externos;70;3.184;2.102
SE;Sergipe;Ambos;2016;Interstício pulmonar;50;2.274;1.503
SE;Sergipe;Ambos;2016;Necróticas e supurativas;12;0.546;0.33
SE;Sergipe;Ambos;2016;Pleura;34;1.547;1.086
SE;Sergipe;Ambos;2016;Outras do aparelho respiratório;192;8.734;5.835
SE;Sergipe;Ambos;2017;Órgãos digestivos;516;23.32;29.96
SE;Sergipe;Ambos;2017;"Pulmão, traqueia e brônquios";182;8.23;10.79
SE;Sergipe;Ambos;2017;Mama feminina;165;7.46;9.12
SE;Sergipe;Ambos;2017;Próstata;182;8.23;11.2
SE;Sergipe;Ambos;2017;Colo de útero;77;3.48;4.3
SE;Sergipe;Ambos;2017;Demais localizações;685;30.96;38.89
SE;Sergipe;Ambos;2017;Isquêmicas do coração;924;41.76;55.15
SE;Sergipe;Ambos;2017;Cerebrovasculares;987;44.61;59.22
SE;Sergipe;Ambos;2017;Demais cardiovasculares;1219;55.09;72.77
SE;Sergipe;Ambos;2017;Vias aéreas superiores;2;0.09;0.062
SE;Sergipe;Ambos;2017;Crônicas das vias aéreas inferiores;704;31.816;21.255
SE;Sergipe;Ambos;2017;Pulmonares por agentes externos;78;3.525;2.314
SE;Sergipe;Ambos;2017;Interstício pulmonar;46;2.079;1.262
SE;Sergipe;Ambos;2017;Necróticas e supurativas;8;0.362;0.226
SE;Sergipe;Ambos;2017;Pleura;18;0.813;0.463
SE;Sergipe;Ambos;2017;Outras do aparelho respiratório;136;6.146;4.068
SE;Sergipe;Ambos;2018;Órgãos digestivos;518;23.26;29.55
SE;Sergipe;Ambos;2018;"Pulmão, traqueia e brônquios";167;7.5;9.6
SE;Sergipe;Ambos;2018;Mama feminina;164;7.36;8.83
SE;Sergipe;Ambos;2018;Próstata;157;7.05;9.33
SE;Sergipe;Ambos;2018;Colo de útero;72;3.23;3.91
SE;Sergipe;Ambos;2018;Demais localizações;639;28.69;34.75
SE;Sergipe;Ambos;2018;Isquêmicas do coração;860;38.62;49.51
SE;Sergipe;Ambos;2018;Cerebrovasculares;987;44.32;57.28
SE;Sergipe;Ambos;2018;Demais cardiovasculares;1221;54.83;69.81
SE;Sergipe;Ambos;2018;Vias aéreas superiores;0;0;0
SE;Sergipe;Ambos;2018;Crônicas das vias aéreas inferiores;770;34.575;22.499
SE;Sergipe;Ambos;2018;Pulmonares por agentes externos;110;4.939;3.122
SE;Sergipe;Ambos;2018;Interstício pulmonar;50;2.245;1.358
SE;Sergipe;Ambos;2018;Necróticas e supurativas;14;0.629;0.308
SE;Sergipe;Ambos;2018;Pleura;18;0.808;0.507
SE;Sergipe;Ambos;2018;Outras do aparelho respiratório;278;12.483;7.963
SE;Sergipe;Ambos;2019;Órgãos digestivos;520;23.2;28.61
SE;Sergipe;Ambos;2019;"Pulmão, traqueia e brônquios";208;9.28;11.65
SE;Sergipe;Ambos;2019;Mama feminina;177;7.9;9.29
SE;Sergipe;Ambos;2019;Próstata;138;6.16;7.87
SE;Sergipe;Ambos;2019;Colo de útero;92;4.1;4.75
SE;Sergipe;Ambos;2019;Demais localizações;725;32.35;38.72
SE;Sergipe;Ambos;2019;Isquêmicas do coração;860;38.37;47.83
SE;Sergipe;Ambos;2019;Cerebrovasculares;1015;45.29;56.86
SE;Sergipe;Ambos;2019;Demais cardiovasculares;1260;56.22;69.68
SE;Sergipe;Ambos;2019;Vias aéreas superiores;0;0;0
SE;Sergipe;Ambos;2019;Crônicas das vias aéreas inferiores;0;0;0
SE;Sergipe;Ambos;2019;Pulmonares por agentes externos;0;0;0
SE;Sergipe;Ambos;2019;Interstício pulmonar;0;0;0
SE;Sergipe;Ambos;2019;Necróticas e supurativas;0;0;0
SE;Sergipe;Ambos;2019;Pleura;0;0;0
SE;Sergipe;Ambos;2019;Outras do aparelho respiratório;0;0;0
SE;Sergipe;Ambos;2020;Órgãos digestivos;539;23.91;28.7
SE;Sergipe;Ambos;2020;"Pulmão, traqueia e brônquios";202;8.96;10.79
SE;Sergipe;Ambos;2020;Mama feminina;172;7.63;8.76
SE;Sergipe;Ambos;2020;Próstata;178;7.9;9.79
SE;Sergipe;Ambos;2020;Colo de útero;85;3.77;4.19
SE;Sergipe;Ambos;2020;Demais localizações;673;29.86;34.94
SE;Sergipe;Ambos;2020;Isquêmicas do coração;904;40.1;48.61
SE;Sergipe;Ambos;2020;Cerebrovasculares;977;43.34;53.1
SE;Sergipe;Ambos;2020;Demais cardiovasculares;1275;56.56;68.53
SE;Sergipe;Ambos;2020;Vias aéreas superiores;0;0;0
SE;Sergipe;Ambos;2020;Crônicas das vias aéreas inferiores;616;27.327;16.639
SE;Sergipe;Ambos;2020;Pulmonares por agentes externos;112;4.968;3.009
SE;Sergipe;Ambos;2020;Interstício pulmonar;86;3.815;2.25
SE;Sergipe;Ambos;2020;Necróticas e supurativas;8;0.355;0.204
SE;Sergipe;Ambos;2020;Pleura;20;0.887;0.528
SE;Sergipe;Ambos;2020;Outras do aparelho respiratório;282;12.51;7.44
SE;Sergipe;Ambos;2021;Órgãos digestivos;557;24.59;28.81
SE;Sergipe;Ambos;2021;"Pulmão, traqueia e brônquios";184;8.12;9.62
SE;Sergipe;Ambos;2021;Mama feminina;158;6.98;7.89
SE;Sergipe;Ambos;2021;Próstata;188;8.3;10.06
SE;Sergipe;Ambos;2021;Colo de útero;69;3.05;3.35
SE;Sergipe;Ambos;2021;Demais localizações;632;27.9;32.05
SE;Sergipe;Ambos;2021;Isquêmicas do coração;970;42.83;50.27
SE;Sergipe;Ambos;2021;Cerebrovasculares;981;43.31;51.34
SE;Sergipe;Ambos;2021;Demais cardiovasculares;1394;61.55;72.81
SE;Sergipe;Ambos;2021;Vias aéreas superiores;4;0.177;0.107
SE;Sergipe;Ambos;2021;Crônicas das vias aéreas inferiores;536;23.665;14.043
SE;Sergipe;Ambos;2021;Pulmonares por agentes externos;136;6.005;3.567
SE;Sergipe;Ambos;2021;Interstício pulmonar;42;1.854;1.098
SE;Sergipe;Ambos;2021;Necróticas e supurativas;2;0.088;0.045
SE;Sergipe;Ambos;2021;Pleura;22;0.971;0.53
SE;Sergipe;Ambos;2021;Outras do aparelho respiratório;194;8.565;4.978
SE;Sergipe;Ambos;2022;Órgãos digestivos;577;25.38;28.78
SE;Sergipe;Ambos;2022;"Pulmão, traqueia e brônquios";170;7.48;8.63
SE;Sergipe;Ambos;2022;Mama feminina;182;8;8.8
SE;Sergipe;Ambos;2022;Próstata;159;6.99;8.23
SE;Sergipe;Ambos;2022;Colo de útero;62;2.73;2.95
SE;Sergipe;Ambos;2022;Demais localizações;673;29.6;33.24
SE;Sergipe;Ambos;2022;Isquêmicas do coração;936;41.17;47.2
SE;Sergipe;Ambos;2022;Cerebrovasculares;1041;45.79;52.62
SE;Sergipe;Ambos;2022;Demais cardiovasculares;1486;65.36;75.28
SE;Sergipe;Ambos;2022;Vias aéreas superiores;8;0.352;0.177
SE;Sergipe;Ambos;2022;Crônicas das vias aéreas inferiores;902;39.673;22.903
SE;Sergipe;Ambos;2022;Pulmonares por agentes externos;172;7.565;4.339
SE;Sergipe;Ambos;2022;Interstício pulmonar;42;1.847;1.042
SE;Sergipe;Ambos;2022;Necróticas e supurativas;8;0.352;0.191
SE;Sergipe;Ambos;2022;Pleura;34;1.495;0.854
SE;Sergipe;Ambos;2022;Outras do aparelho respiratório;258;11.348;6.356
SE;Sergipe;Ambos;2023;Órgãos digestivos;647;28.35;31.24
SE;Sergipe;Ambos;2023;"Pulmão, traqueia e brônquios";237;10.39;11.58
SE;Sergipe;Ambos;2023;Mama feminina;193;8.46;9.09
SE;Sergipe;Ambos;2023;Próstata;166;7.27;8.26
SE;Sergipe;Ambos;2023;Colo de útero;85;3.72;3.91
SE;Sergipe;Ambos;2023;Demais localizações;783;34.31;37.4
SE;Sergipe;Ambos;2023;Isquêmicas do coração;868;38.04;42.26
SE;Sergipe;Ambos;2023;Cerebrovasculares;1082;47.41;52.94
SE;Sergipe;Ambos;2023;Demais cardiovasculares;1491;65.34;72.74
SE;Sergipe;Ambos;2023;Vias aéreas superiores;4;0.175;0.084
SE;Sergipe;Ambos;2023;Crônicas das vias aéreas inferiores;772;33.83;18.726
SE;Sergipe;Ambos;2023;Pulmonares por agentes externos;150;6.573;3.623
SE;Sergipe;Ambos;2023;Interstício pulmonar;62;2.717;1.467
SE;Sergipe;Ambos;2023;Necróticas e supurativas;12;0.526;0.271
SE;Sergipe;Ambos;2023;Pleura;32;1.402;0.766
SE;Sergipe;Ambos;2023;Outras do aparelho respiratório;208;9.115;4.935
SE;Sergipe;Ambos;2024;Órgãos digestivos;707;30.86;32.89
SE;Sergipe;Ambos;2024;"Pulmão, traqueia e brônquios";238;10.39;11.2
SE;Sergipe;Ambos;2024;Mama feminina;213;9.3;9.72
SE;Sergipe;Ambos;2024;Próstata;200;8.73;9.5
SE;Sergipe;Ambos;2024;Colo de útero;89;3.88;3.99
SE;Sergipe;Ambos;2024;Demais localizações;829;36.18;38.39
SE;Sergipe;Ambos;2024;Isquêmicas do coração;865;37.76;40.39
SE;Sergipe;Ambos;2024;Cerebrovasculares;1053;45.96;49.59
SE;Sergipe;Ambos;2024;Demais cardiovasculares;1474;64.34;69.22
SE;Sergipe;Ambos;2024;Vias aéreas superiores;12;0.524;0.279
SE;Sergipe;Ambos;2024;Crônicas das vias aéreas inferiores;948;41.378;22.067
SE;Sergipe;Ambos;2024;Pulmonares por agentes externos;160;6.984;3.71
SE;Sergipe;Ambos;2024;Interstício pulmonar;62;2.706;1.439
SE;Sergipe;Ambos;2024;Necróticas e supurativas;8;0.349;0.177
SE;Sergipe;Ambos;2024;Pleura;20;0.873;0.456
SE;Sergipe;Ambos;2024;Outras do aparelho respiratório;252;10.999;5.849
SE;Sergipe;Ambos;2025;Órgãos digestivos;682;29.66;30.66
SE;Sergipe;Ambos;2025;"Pulmão, traqueia e brônquios";265;11.52;11.99
SE;Sergipe;Ambos;2025;Mama feminina;193;8.39;8.53
SE;Sergipe;Ambos;2025;Próstata;174;7.57;7.91
SE;Sergipe;Ambos;2025;Colo de útero;83;3.61;3.64
SE;Sergipe;Ambos;2025;Demais localizações;765;33.27;34.3
SE;Sergipe;Ambos;2025;Isquêmicas do coração;1003;43.62;45.12
SE;Sergipe;Ambos;2025;Cerebrovasculares;1135;49.36;51.28
SE;Sergipe;Ambos;2025;Demais cardiovasculares;1478;64.28;66.73
SE;Sergipe;Ambos;2025;Vias aéreas superiores;6;0.261;0.138
SE;Sergipe;Ambos;2025;Crônicas das vias aéreas inferiores;930;40.445;20.877
SE;Sergipe;Ambos;2025;Pulmonares por agentes externos;210;9.133;4.698
SE;Sergipe;Ambos;2025;Interstício pulmonar;88;3.827;1.967
SE;Sergipe;Ambos;2025;Necróticas e supurativas;22;0.957;0.493
SE;Sergipe;Ambos;2025;Pleura;42;1.827;0.937
SE;Sergipe;Ambos;2025;Outras do aparelho respiratório;276;12.003;6.155
SE;Sergipe;Homens;2000;Órgãos digestivos;72;8.09;15.83
SE;Sergipe;Homens;2000;"Pulmão, traqueia e brônquios";49;5.5;10.58
SE;Sergipe;Homens;2000;Próstata;54;6.07;12.36
SE;Sergipe;Homens;2000;Demais localizações;141;15.84;25.25
SE;Sergipe;Homens;2000;Isquêmicas do coração;184;20.67;40.99
SE;Sergipe;Homens;2000;Cerebrovasculares;329;36.96;71.25
SE;Sergipe;Homens;2000;Demais cardiovasculares;350;39.32;72.1
SE;Sergipe;Homens;2000;Vias aéreas superiores;0;0;0
SE;Sergipe;Homens;2000;Crônicas das vias aéreas inferiores;192;21.569;21.383
SE;Sergipe;Homens;2000;Pulmonares por agentes externos;14;1.573;1.335
SE;Sergipe;Homens;2000;Interstício pulmonar;22;2.471;2.346
SE;Sergipe;Homens;2000;Necróticas e supurativas;4;0.449;0.226
SE;Sergipe;Homens;2000;Pleura;4;0.449;0.488
SE;Sergipe;Homens;2000;Outras do aparelho respiratório;152;17.076;13.216
SE;Sergipe;Homens;2001;Órgãos digestivos;100;11.06;21.94
SE;Sergipe;Homens;2001;"Pulmão, traqueia e brônquios";64;7.08;14.3
SE;Sergipe;Homens;2001;Mama feminina;2;0.22;0.49
SE;Sergipe;Homens;2001;Próstata;48;5.31;10.7
SE;Sergipe;Homens;2001;Demais localizações;134;14.83;26.1
SE;Sergipe;Homens;2001;Isquêmicas do coração;218;24.12;47.31
SE;Sergipe;Homens;2001;Cerebrovasculares;348;38.51;75.38
SE;Sergipe;Homens;2001;Demais cardiovasculares;312;34.52;63.69
SE;Sergipe;Homens;2001;Vias aéreas superiores;2;0.221;0.061
SE;Sergipe;Homens;2001;Crônicas das vias aéreas inferiores;158;17.483;17.044
SE;Sergipe;Homens;2001;Pulmonares por agentes externos;16;1.77;1.244
SE;Sergipe;Homens;2001;Interstício pulmonar;30;3.319;2.99
SE;Sergipe;Homens;2001;Necróticas e supurativas;14;1.549;1.528
SE;Sergipe;Homens;2001;Pleura;8;0.885;0.902
SE;Sergipe;Homens;2001;Outras do aparelho respiratório;258;28.548;24.276
SE;Sergipe;Homens;2002;Órgãos digestivos;107;11.67;22.66
SE;Sergipe;Homens;2002;"Pulmão, traqueia e brônquios";49;5.34;10.67
SE;Sergipe;Homens;2002;Próstata;74;8.07;16.46
SE;Sergipe;Homens;2002;Demais localizações;174;18.98;31.25
SE;Sergipe;Homens;2002;Isquêmicas do coração;273;29.78;58.42
SE;Sergipe;Homens;2002;Cerebrovasculares;364;39.7;77.87
SE;Sergipe;Homens;2002;Demais cardiovasculares;329;35.88;67.75
SE;Sergipe;Homens;2002;Vias aéreas superiores;0;0;0
SE;Sergipe;Homens;2002;Crônicas das vias aéreas inferiores;130;14.179;27.603
SE;Sergipe;Homens;2002;Pulmonares por agentes externos;12;1.309;2.225
SE;Sergipe;Homens;2002;Interstício pulmonar;12;1.309;2.259
SE;Sergipe;Homens;2002;Necróticas e supurativas;3;0.327;0.483
SE;Sergipe;Homens;2002;Pleura;4;0.436;0.274
SE;Sergipe;Homens;2002;Outras do aparelho respiratório;125;13.634;22.167
SE;Sergipe;Homens;2003;Órgãos digestivos;99;10.65;20.09
SE;Sergipe;Homens;2003;"Pulmão, traqueia e brônquios";58;6.24;12.08
SE;Sergipe;Homens;2003;Mama feminina;1;0.11;0.24
SE;Sergipe;Homens;2003;Próstata;70;7.53;15.06
SE;Sergipe;Homens;2003;Demais localizações;164;17.64;30.06
SE;Sergipe;Homens;2003;Isquêmicas do coração;262;28.18;54.46
SE;Sergipe;Homens;2003;Cerebrovasculares;392;42.17;82.07
SE;Sergipe;Homens;2003;Demais cardiovasculares;373;40.13;74.09
SE;Sergipe;Homens;2003;Vias aéreas superiores;4;0.43;0.136
SE;Sergipe;Homens;2003;Crônicas das vias aéreas inferiores;238;25.603;25.267
SE;Sergipe;Homens;2003;Pulmonares por agentes externos;16;1.721;1.532
SE;Sergipe;Homens;2003;Interstício pulmonar;24;2.582;2.251
SE;Sergipe;Homens;2003;Necróticas e supurativas;16;1.721;1.336
SE;Sergipe;Homens;2003;Pleura;8;0.861;0.791
SE;Sergipe;Homens;2003;Outras do aparelho respiratório;232;24.957;19.748
SE;Sergipe;Homens;2004;Órgãos digestivos;133;14.12;26.69
SE;Sergipe;Homens;2004;"Pulmão, traqueia e brônquios";85;9.02;17.73
SE;Sergipe;Homens;2004;Mama feminina;4;0.42;0.76
SE;Sergipe;Homens;2004;Próstata;106;11.25;22.55
SE;Sergipe;Homens;2004;Demais localizações;204;21.65;36.08
SE;Sergipe;Homens;2004;Isquêmicas do coração;332;35.24;66.87
SE;Sergipe;Homens;2004;Cerebrovasculares;445;47.23;91.97
SE;Sergipe;Homens;2004;Demais cardiovasculares;515;54.66;102.13
SE;Sergipe;Homens;2004;Vias aéreas superiores;2;0.212;0.073
SE;Sergipe;Homens;2004;Crônicas das vias aéreas inferiores;252;26.747;25.838
SE;Sergipe;Homens;2004;Pulmonares por agentes externos;38;4.033;3.384
SE;Sergipe;Homens;2004;Interstício pulmonar;26;2.76;2.526
SE;Sergipe;Homens;2004;Necróticas e supurativas;8;0.849;0.744
SE;Sergipe;Homens;2004;Pleura;10;1.061;0.917
SE;Sergipe;Homens;2004;Outras do aparelho respiratório;254;26.959;23.317
SE;Sergipe;Homens;2005;Órgãos digestivos;172;18.02;33.79
SE;Sergipe;Homens;2005;"Pulmão, traqueia e brônquios";87;9.11;17.25
SE;Sergipe;Homens;2005;Próstata;126;13.2;26.29
SE;Sergipe;Homens;2005;Demais localizações;237;24.83;39.79
SE;Sergipe;Homens;2005;Isquêmicas do coração;335;35.09;66.69
SE;Sergipe;Homens;2005;Cerebrovasculares;511;53.53;101.96
SE;Sergipe;Homens;2005;Demais cardiovasculares;498;52.17;95.48
SE;Sergipe;Homens;2005;Vias aéreas superiores;4;0.419;0.4
SE;Sergipe;Homens;2005;Crônicas das vias aéreas inferiores;262;27.445;25.897
SE;Sergipe;Homens;2005;Pulmonares por agentes externos;24;2.514;1.91
SE;Sergipe;Homens;2005;Interstício pulmonar;20;2.095;2.111
SE;Sergipe;Homens;2005;Necróticas e supurativas;6;0.629;0.444
SE;Sergipe;Homens;2005;Pleura;8;0.838;0.679
SE;Sergipe;Homens;2005;Outras do aparelho respiratório;208;21.789;17.522
SE;Sergipe;Homens;2006;Órgãos digestivos;150;15.51;29.03
SE;Sergipe;Homens;2006;"Pulmão, traqueia e brônquios";80;8.27;15.81
SE;Sergipe;Homens;2006;Mama feminina;1;0.1;0.2
SE;Sergipe;Homens;2006;Próstata;129;13.33;26.32
SE;Sergipe;Homens;2006;Demais localizações;213;22.02;37.51
SE;Sergipe;Homens;2006;Isquêmicas do coração;342;35.35;65.88
SE;Sergipe;Homens;2006;Cerebrovasculares;475;49.1;92.9
SE;Sergipe;Homens;2006;Demais cardiovasculares;467;48.27;87.21
SE;Sergipe;Homens;2006;Vias aéreas superiores;4;0.413;0.289
SE;Sergipe;Homens;2006;Crônicas das vias aéreas inferiores;276;28.53;27.182
SE;Sergipe;Homens;2006;Pulmonares por agentes externos;18;1.861;1.689
SE;Sergipe;Homens;2006;Interstício pulmonar;24;2.481;2.02
SE;Sergipe;Homens;2006;Necróticas e supurativas;8;0.827;0.68
SE;Sergipe;Homens;2006;Pleura;6;0.62;0.464
SE;Sergipe;Homens;2006;Outras do aparelho respiratório;182;18.813;15.636
SE;Sergipe;Homens;2007;Órgãos digestivos;169;17.25;30.53
SE;Sergipe;Homens;2007;"Pulmão, traqueia e brônquios";91;9.29;17.57
SE;Sergipe;Homens;2007;Mama feminina;2;0.2;0.33
SE;Sergipe;Homens;2007;Próstata;148;15.1;29.66
SE;Sergipe;Homens;2007;Demais localizações;274;27.96;46.35
SE;Sergipe;Homens;2007;Isquêmicas do coração;360;36.74;66.74
SE;Sergipe;Homens;2007;Cerebrovasculares;429;43.78;81.82
SE;Sergipe;Homens;2007;Demais cardiovasculares;534;54.5;98.15
SE;Sergipe;Homens;2007;Vias aéreas superiores;6;0.612;0.533
SE;Sergipe;Homens;2007;Crônicas das vias aéreas inferiores;282;28.78;27.123
SE;Sergipe;Homens;2007;Pulmonares por agentes externos;20;2.041;1.912
SE;Sergipe;Homens;2007;Interstício pulmonar;28;2.858;2.237
SE;Sergipe;Homens;2007;Necróticas e supurativas;4;0.408;0.258
