Território;Nome do território;Sexo;Ano;Faixa etária;População
AP;Amapá;Homens;2011;60-64;6216
AP;Amapá;Homens;2011;65-69;4487
AP;Amapá;Homens;2011;70-74;3180
AP;Amapá;Homens;2011;75-79;2036
AP;Amapá;Homens;2011;80+;2028
AP;Amapá;Homens;2012;<1;7878
AP;Amapá;Homens;2012;1-4;32396
AP;Amapá;Homens;2012;5-9;40298
AP;Amapá;Homens;2012;10-14;40986
AP;Amapá;Homens;2012;15-19;38462
AP;Amapá;Homens;2012;20-24;34444
AP;Amapá;Homens;2012;25-29;32076
AP;Amapá;Homens;2012;30-34;28820
AP;Amapá;Homens;2012;35-39;24195
AP;Amapá;Homens;2012;40-44;19968
AP;Amapá;Homens;2012;45-49;16016
AP;Amapá;Homens;2012;50-54;12553
AP;Amapá;Homens;2012;55-59;9604
AP;Amapá;Homens;2012;60-64;6637
AP;Amapá;Homens;2012;65-69;4647
AP;Amapá;Homens;2012;70-74;3347
AP;Amapá;Homens;2012;75-79;2129
AP;Amapá;Homens;2012;80+;2107
AP;Amapá;Homens;2013;<1;8054
AP;Amapá;Homens;2013;1-4;32106
AP;Amapá;Homens;2013;5-9;39799
AP;Amapá;Homens;2013;10-14;40890
AP;Amapá;Homens;2013;15-19;39256
AP;Amapá;Homens;2013;20-24;35061
AP;Amapá;Homens;2013;25-29;32462
AP;Amapá;Homens;2013;30-34;29533
AP;Amapá;Homens;2013;35-39;25044
AP;Amapá;Homens;2013;40-44;20702
AP;Amapá;Homens;2013;45-49;16701
AP;Amapá;Homens;2013;50-54;13090
AP;Amapá;Homens;2013;55-59;10096
AP;Amapá;Homens;2013;60-64;7091
AP;Amapá;Homens;2013;65-69;4819
AP;Amapá;Homens;2013;70-74;3515
AP;Amapá;Homens;2013;75-79;2230
AP;Amapá;Homens;2013;80+;2189
AP;Amapá;Homens;2014;<1;8426
AP;Amapá;Homens;2014;1-4;31769
AP;Amapá;Homens;2014;5-9;39545
AP;Amapá;Homens;2014;10-14;40622
AP;Amapá;Homens;2014;15-19;39927
AP;Amapá;Homens;2014;20-24;35744
AP;Amapá;Homens;2014;25-29;32752
AP;Amapá;Homens;2014;30-34;30163
AP;Amapá;Homens;2014;35-39;25894
AP;Amapá;Homens;2014;40-44;21414
AP;Amapá;Homens;2014;45-49;17396
AP;Amapá;Homens;2014;50-54;13638
AP;Amapá;Homens;2014;55-59;10589
AP;Amapá;Homens;2014;60-64;7557
AP;Amapá;Homens;2014;65-69;5026
AP;Amapá;Homens;2014;70-74;3676
AP;Amapá;Homens;2014;75-79;2333
AP;Amapá;Homens;2014;80+;2277
AP;Amapá;Homens;2015;<1;8430
AP;Amapá;Homens;2015;1-4;31884
AP;Amapá;Homens;2015;5-9;39219
AP;Amapá;Homens;2015;10-14;40297
AP;Amapá;Homens;2015;15-19;40367
AP;Amapá;Homens;2015;20-24;36421
AP;Amapá;Homens;2015;25-29;32966
AP;Amapá;Homens;2015;30-34;30685
AP;Amapá;Homens;2015;35-39;26699
AP;Amapá;Homens;2015;40-44;22115
AP;Amapá;Homens;2015;45-49;18096
AP;Amapá;Homens;2015;50-54;14197
AP;Amapá;Homens;2015;55-59;11066
AP;Amapá;Homens;2015;60-64;8020
AP;Amapá;Homens;2015;65-69;5289
AP;Amapá;Homens;2015;70-74;3827
AP;Amapá;Homens;2015;75-79;2453
AP;Amapá;Homens;2015;80+;2366
AP;Amapá;Homens;2016;<1;8251
AP;Amapá;Homens;2016;1-4;32106
AP;Amapá;Homens;2016;5-9;39099
AP;Amapá;Homens;2016;10-14;39669
AP;Amapá;Homens;2016;15-19;40529
AP;Amapá;Homens;2016;20-24;37022
AP;Amapá;Homens;2016;25-29;33161
AP;Amapá;Homens;2016;30-34;31089
AP;Amapá;Homens;2016;35-39;27435
AP;Amapá;Homens;2016;40-44;22822
AP;Amapá;Homens;2016;45-49;18786
AP;Amapá;Homens;2016;50-54;14785
AP;Amapá;Homens;2016;55-59;11516
AP;Amapá;Homens;2016;60-64;8491
AP;Amapá;Homens;2016;65-69;5600
AP;Amapá;Homens;2016;70-74;3969
AP;Amapá;Homens;2016;75-79;2576
AP;Amapá;Homens;2016;80+;2467
AP;Amapá;Homens;2017;<1;8085
AP;Amapá;Homens;2017;1-4;32407
AP;Amapá;Homens;2017;5-9;38782
AP;Amapá;Homens;2017;10-14;38994
AP;Amapá;Homens;2017;15-19;40433
AP;Amapá;Homens;2017;20-24;37483
AP;Amapá;Homens;2017;25-29;33377
AP;Amapá;Homens;2017;30-34;31365
AP;Amapá;Homens;2017;35-39;28084
AP;Amapá;Homens;2017;40-44;23541
AP;Amapá;Homens;2017;45-49;19457
AP;Amapá;Homens;2017;50-54;15401
AP;Amapá;Homens;2017;55-59;11954
AP;Amapá;Homens;2017;60-64;8955
AP;Amapá;Homens;2017;65-69;5973
AP;Amapá;Homens;2017;70-74;4098
AP;Amapá;Homens;2017;75-79;2711
AP;Amapá;Homens;2017;80+;2581
AP;Amapá;Homens;2018;<1;8160
AP;Amapá;Homens;2018;1-4;32338
AP;Amapá;Homens;2018;5-9;38556
AP;Amapá;Homens;2018;10-14;38397
AP;Amapá;Homens;2018;15-19;40067
AP;Amapá;Homens;2018;20-24;37766
AP;Amapá;Homens;2018;25-29;33582
AP;Amapá;Homens;2018;30-34;31481
AP;Amapá;Homens;2018;35-39;28623
AP;Amapá;Homens;2018;40-44;24251
AP;Amapá;Homens;2018;45-49;20088
AP;Amapá;Homens;2018;50-54;16010
AP;Amapá;Homens;2018;55-59;12421
AP;Amapá;Homens;2018;60-64;9400
AP;Amapá;Homens;2018;65-69;6376
AP;Amapá;Homens;2018;70-74;4233
AP;Amapá;Homens;2018;75-79;2851
AP;Amapá;Homens;2018;80+;2708
AP;Amapá;Homens;2019;<1;8135
AP;Amapá;Homens;2019;1-4;31991
AP;Amapá;Homens;2019;5-9;38466
AP;Amapá;Homens;2019;10-14;38054
AP;Amapá;Homens;2019;15-19;39556
AP;Amapá;Homens;2019;20-24;37982
AP;Amapá;Homens;2019;25-29;33872
AP;Amapá;Homens;2019;30-34;31498
AP;Amapá;Homens;2019;35-39;29085
AP;Amapá;Homens;2019;40-44;24971
AP;Amapá;Homens;2019;45-49;20696
AP;Amapá;Homens;2019;50-54;16626
AP;Amapá;Homens;2019;55-59;12906
AP;Amapá;Homens;2019;60-64;9826
AP;Amapá;Homens;2019;65-69;6782
AP;Amapá;Homens;2019;70-74;4401
AP;Amapá;Homens;2019;75-79;2983
AP;Amapá;Homens;2019;80+;2832
AP;Amapá;Homens;2020;<1;7803
AP;Amapá;Homens;2020;1-4;31672
AP;Amapá;Homens;2020;5-9;38484
AP;Amapá;Homens;2020;10-14;37675
AP;Amapá;Homens;2020;15-19;39092
AP;Amapá;Homens;2020;20-24;38136
AP;Amapá;Homens;2020;25-29;34269
AP;Amapá;Homens;2020;30-34;31511
AP;Amapá;Homens;2020;35-39;29480
AP;Amapá;Homens;2020;40-44;25662
AP;Amapá;Homens;2020;45-49;21292
AP;Amapá;Homens;2020;50-54;17228
AP;Amapá;Homens;2020;55-59;13380
AP;Amapá;Homens;2020;60-64;10216
AP;Amapá;Homens;2020;65-69;7140
AP;Amapá;Homens;2020;70-74;4568
AP;Amapá;Homens;2020;75-79;3068
AP;Amapá;Homens;2020;80+;2901
AP;Amapá;Homens;2021;<1;7690
AP;Amapá;Homens;2021;1-4;31230
AP;Amapá;Homens;2021;5-9;38443
AP;Amapá;Homens;2021;10-14;37517
AP;Amapá;Homens;2021;15-19;38365
AP;Amapá;Homens;2021;20-24;38117
AP;Amapá;Homens;2021;25-29;34671
AP;Amapá;Homens;2021;30-34;31560
AP;Amapá;Homens;2021;35-39;29768
AP;Amapá;Homens;2021;40-44;26276
AP;Amapá;Homens;2021;45-49;21881
AP;Amapá;Homens;2021;50-54;17794
AP;Amapá;Homens;2021;55-59;13870
AP;Amapá;Homens;2021;60-64;10568
AP;Amapá;Homens;2021;65-69;7489
AP;Amapá;Homens;2021;70-74;4757
AP;Amapá;Homens;2021;75-79;3118
AP;Amapá;Homens;2021;80+;2935
AP;Amapá;Homens;2022;<1;7390
AP;Amapá;Homens;2022;1-4;30836
AP;Amapá;Homens;2022;5-9;38515
AP;Amapá;Homens;2022;10-14;37177
AP;Amapá;Homens;2022;15-19;37593
AP;Amapá;Homens;2022;20-24;37859
AP;Amapá;Homens;2022;25-29;34973
AP;Amapá;Homens;2022;30-34;31681
AP;Amapá;Homens;2022;35-39;29951
AP;Amapá;Homens;2022;40-44;26842
AP;Amapá;Homens;2022;45-49;22507
AP;Amapá;Homens;2022;50-54;18387
AP;Amapá;Homens;2022;55-59;14423
AP;Amapá;Homens;2022;60-64;10958
AP;Amapá;Homens;2022;65-69;7869
AP;Amapá;Homens;2022;70-74;5044
AP;Amapá;Homens;2022;75-79;3186
AP;Amapá;Homens;2022;80+;3033
AP;Amapá;Homens;2023;<1;6837
AP;Amapá;Homens;2023;1-4;30043
AP;Amapá;Homens;2023;5-9;38509
AP;Amapá;Homens;2023;10-14;36940
AP;Amapá;Homens;2023;15-19;36964
AP;Amapá;Homens;2023;20-24;37416
AP;Amapá;Homens;2023;25-29;35199
AP;Amapá;Homens;2023;30-34;31883
AP;Amapá;Homens;2023;35-39;30048
AP;Amapá;Homens;2023;40-44;27352
AP;Amapá;Homens;2023;45-49;23183
AP;Amapá;Homens;2023;50-54;19006
AP;Amapá;Homens;2023;55-59;15003
AP;Amapá;Homens;2023;60-64;11411
AP;Amapá;Homens;2023;65-69;8282
AP;Amapá;Homens;2023;70-74;5384
AP;Amapá;Homens;2023;75-79;3279
AP;Amapá;Homens;2023;80+;3180
AP;Amapá;Homens;2024;<1;6644
AP;Amapá;Homens;2024;1-4;28738
AP;Amapá;Homens;2024;5-9;38150
AP;Amapá;Homens;2024;10-14;36852
AP;Amapá;Homens;2024;15-19;36626
AP;Amapá;Homens;2024;20-24;36910
AP;Amapá;Homens;2024;25-29;35412
AP;Amapá;Homens;2024;30-34;32185
AP;Amapá;Homens;2024;35-39;30084
AP;Amapá;Homens;2024;40-44;27794
AP;Amapá;Homens;2024;45-49;23876
AP;Amapá;Homens;2024;50-54;19624
AP;Amapá;Homens;2024;55-59;15605
AP;Amapá;Homens;2024;60-64;11877
AP;Amapá;Homens;2024;65-69;8710
AP;Amapá;Homens;2024;70-74;5740
AP;Amapá;Homens;2024;75-79;3412
AP;Amapá;Homens;2024;80+;3343
AP;Amapá;Homens;2025;<1;6525
AP;Amapá;Homens;2025;1-4;27602
AP;Amapá;Homens;2025;5-9;37487
AP;Amapá;Homens;2025;10-14;36858
AP;Amapá;Homens;2025;15-19;36253
AP;Amapá;Homens;2025;20-24;36461
AP;Amapá;Homens;2025;25-29;35511
AP;Amapá;Homens;2025;30-34;32537
AP;Amapá;Homens;2025;35-39;30099
AP;Amapá;Homens;2025;40-44;28171
AP;Amapá;Homens;2025;45-49;24562
AP;Amapá;Homens;2025;50-54;20234
AP;Amapá;Homens;2025;55-59;16228
AP;Amapá;Homens;2025;60-64;12373
AP;Amapá;Homens;2025;65-69;9132
AP;Amapá;Homens;2025;70-74;6102
AP;Amapá;Homens;2025;75-79;3588
AP;Amapá;Homens;2025;80+;3516
AP;Amapá;Mulheres;2000;<1;8038
AP;Amapá;Mulheres;2000;1-4;30994
AP;Amapá;Mulheres;2000;5-9;34344
AP;Amapá;Mulheres;2000;10-14;30135
AP;Amapá;Mulheres;2000;15-19;28352
AP;Amapá;Mulheres;2000;20-24;25157
AP;Amapá;Mulheres;2000;25-29;20803
AP;Amapá;Mulheres;2000;30-34;17105
AP;Amapá;Mulheres;2000;35-39;13684
AP;Amapá;Mulheres;2000;40-44;10826
AP;Amapá;Mulheres;2000;45-49;7993
AP;Amapá;Mulheres;2000;50-54;5687
AP;Amapá;Mulheres;2000;55-59;4511
AP;Amapá;Mulheres;2000;60-64;3477
AP;Amapá;Mulheres;2000;65-69;2656
AP;Amapá;Mulheres;2000;70-74;1826
AP;Amapá;Mulheres;2000;75-79;1361
AP;Amapá;Mulheres;2000;80+;2422
AP;Amapá;Mulheres;2001;<1;8058
AP;Amapá;Mulheres;2001;1-4;31755
AP;Amapá;Mulheres;2001;5-9;35714
AP;Amapá;Mulheres;2001;10-14;31065
AP;Amapá;Mulheres;2001;15-19;29459
AP;Amapá;Mulheres;2001;20-24;26569
AP;Amapá;Mulheres;2001;25-29;22074
AP;Amapá;Mulheres;2001;30-34;18161
AP;Amapá;Mulheres;2001;35-39;14507
AP;Amapá;Mulheres;2001;40-44;11471
AP;Amapá;Mulheres;2001;45-49;8600
AP;Amapá;Mulheres;2001;50-54;6078
AP;Amapá;Mulheres;2001;55-59;4709
AP;Amapá;Mulheres;2001;60-64;3645
AP;Amapá;Mulheres;2001;65-69;2775
AP;Amapá;Mulheres;2001;70-74;1931
AP;Amapá;Mulheres;2001;75-79;1382
AP;Amapá;Mulheres;2001;80+;2408
AP;Amapá;Mulheres;2002;<1;8058
AP;Amapá;Mulheres;2002;1-4;32249
AP;Amapá;Mulheres;2002;5-9;36949
AP;Amapá;Mulheres;2002;10-14;32089
AP;Amapá;Mulheres;2002;15-19;30454
AP;Amapá;Mulheres;2002;20-24;27880
AP;Amapá;Mulheres;2002;25-29;23382
AP;Amapá;Mulheres;2002;30-34;19222
AP;Amapá;Mulheres;2002;35-39;15384
AP;Amapá;Mulheres;2002;40-44;12106
AP;Amapá;Mulheres;2002;45-49;9216
AP;Amapá;Mulheres;2002;50-54;6534
AP;Amapá;Mulheres;2002;55-59;4908
AP;Amapá;Mulheres;2002;60-64;3833
AP;Amapá;Mulheres;2002;65-69;2890
AP;Amapá;Mulheres;2002;70-74;2052
AP;Amapá;Mulheres;2002;75-79;1413
AP;Amapá;Mulheres;2002;80+;2395
AP;Amapá;Mulheres;2003;<1;8036
AP;Amapá;Mulheres;2003;1-4;32479
AP;Amapá;Mulheres;2003;5-9;38066
AP;Amapá;Mulheres;2003;10-14;33207
AP;Amapá;Mulheres;2003;15-19;31315
AP;Amapá;Mulheres;2003;20-24;29085
AP;Amapá;Mulheres;2003;25-29;24732
AP;Amapá;Mulheres;2003;30-34;20274
AP;Amapá;Mulheres;2003;35-39;16277
AP;Amapá;Mulheres;2003;40-44;12767
AP;Amapá;Mulheres;2003;45-49;9852
AP;Amapá;Mulheres;2003;50-54;7042
AP;Amapá;Mulheres;2003;55-59;5124
AP;Amapá;Mulheres;2003;60-64;4023
AP;Amapá;Mulheres;2003;65-69;3011
AP;Amapá;Mulheres;2003;70-74;2187
AP;Amapá;Mulheres;2003;75-79;1462
AP;Amapá;Mulheres;2003;80+;2392
AP;Amapá;Mulheres;2004;<1;8018
AP;Amapá;Mulheres;2004;1-4;32471
AP;Amapá;Mulheres;2004;5-9;39055
AP;Amapá;Mulheres;2004;10-14;34370
AP;Amapá;Mulheres;2004;15-19;32063
AP;Amapá;Mulheres;2004;20-24;30205
AP;Amapá;Mulheres;2004;25-29;26083
AP;Amapá;Mulheres;2004;30-34;21351
AP;Amapá;Mulheres;2004;35-39;17206
AP;Amapá;Mulheres;2004;40-44;13438
AP;Amapá;Mulheres;2004;45-49;10484
AP;Amapá;Mulheres;2004;50-54;7590
AP;Amapá;Mulheres;2004;55-59;5382
AP;Amapá;Mulheres;2004;60-64;4224
AP;Amapá;Mulheres;2004;65-69;3145
AP;Amapá;Mulheres;2004;70-74;2320
AP;Amapá;Mulheres;2004;75-79;1527
AP;Amapá;Mulheres;2004;80+;2411
AP;Amapá;Mulheres;2005;<1;8009
AP;Amapá;Mulheres;2005;1-4;32342
AP;Amapá;Mulheres;2005;5-9;39809
AP;Amapá;Mulheres;2005;10-14;35554
AP;Amapá;Mulheres;2005;15-19;32754
AP;Amapá;Mulheres;2005;20-24;31214
AP;Amapá;Mulheres;2005;25-29;27418
AP;Amapá;Mulheres;2005;30-34;22442
AP;Amapá;Mulheres;2005;35-39;18165
AP;Amapá;Mulheres;2005;40-44;14149
AP;Amapá;Mulheres;2005;45-49;11097
AP;Amapá;Mulheres;2005;50-54;8157
AP;Amapá;Mulheres;2005;55-59;5700
AP;Amapá;Mulheres;2005;60-64;4431
AP;Amapá;Mulheres;2005;65-69;3290
AP;Amapá;Mulheres;2005;70-74;2455
AP;Amapá;Mulheres;2005;75-79;1621
AP;Amapá;Mulheres;2005;80+;2443
AP;Amapá;Mulheres;2006;<1;7706
AP;Amapá;Mulheres;2006;1-4;32183
AP;Amapá;Mulheres;2006;5-9;40270
AP;Amapá;Mulheres;2006;10-14;36666
AP;Amapá;Mulheres;2006;15-19;33486
AP;Amapá;Mulheres;2006;20-24;32120
AP;Amapá;Mulheres;2006;25-29;28675
AP;Amapá;Mulheres;2006;30-34;23570
AP;Amapá;Mulheres;2006;35-39;19137
AP;Amapá;Mulheres;2006;40-44;14916
AP;Amapá;Mulheres;2006;45-49;11686
AP;Amapá;Mulheres;2006;50-54;8741
AP;Amapá;Mulheres;2006;55-59;6088
AP;Amapá;Mulheres;2006;60-64;4630
AP;Amapá;Mulheres;2006;65-69;3462
AP;Amapá;Mulheres;2006;70-74;2585
AP;Amapá;Mulheres;2006;75-79;1730
AP;Amapá;Mulheres;2006;80+;2496
AP;Amapá;Mulheres;2007;<1;7648
AP;Amapá;Mulheres;2007;1-4;31713
AP;Amapá;Mulheres;2007;5-9;40451
AP;Amapá;Mulheres;2007;10-14;37644
AP;Amapá;Mulheres;2007;15-19;34315
AP;Amapá;Mulheres;2007;20-24;32921
AP;Amapá;Mulheres;2007;25-29;29832
AP;Amapá;Mulheres;2007;30-34;24734
AP;Amapá;Mulheres;2007;35-39;20119
AP;Amapá;Mulheres;2007;40-44;15737
AP;Amapá;Mulheres;2007;45-49;12262
AP;Amapá;Mulheres;2007;50-54;9331
AP;Amapá;Mulheres;2007;55-59;6535
AP;Amapá;Mulheres;2007;60-64;4829
AP;Amapá;Mulheres;2007;65-69;3658
AP;Amapá;Mulheres;2007;70-74;2712
AP;Amapá;Mulheres;2007;75-79;1857
AP;Amapá;Mulheres;2007;80+;2558
AP;Amapá;Mulheres;2008;<1;7732
AP;Amapá;Mulheres;2008;1-4;31205
AP;Amapá;Mulheres;2008;5-9;40354
AP;Amapá;Mulheres;2008;10-14;38502
AP;Amapá;Mulheres;2008;15-19;35235
AP;Amapá;Mulheres;2008;20-24;33592
AP;Amapá;Mulheres;2008;25-29;30892
AP;Amapá;Mulheres;2008;30-34;25932
AP;Amapá;Mulheres;2008;35-39;21088
AP;Amapá;Mulheres;2008;40-44;16568
AP;Amapá;Mulheres;2008;45-49;12872
AP;Amapá;Mulheres;2008;50-54;9926
AP;Amapá;Mulheres;2008;55-59;7035
AP;Amapá;Mulheres;2008;60-64;5043
AP;Amapá;Mulheres;2008;65-69;3865
AP;Amapá;Mulheres;2008;70-74;2835
AP;Amapá;Mulheres;2008;75-79;1994
AP;Amapá;Mulheres;2008;80+;2630
AP;Amapá;Mulheres;2009;<1;7973
AP;Amapá;Mulheres;2009;1-4;30817
AP;Amapá;Mulheres;2009;5-9;40050
AP;Amapá;Mulheres;2009;10-14;39243
AP;Amapá;Mulheres;2009;15-19;36188
AP;Amapá;Mulheres;2009;20-24;34132
AP;Amapá;Mulheres;2009;25-29;31862
AP;Amapá;Mulheres;2009;30-34;27133
AP;Amapá;Mulheres;2009;35-39;22068
AP;Amapá;Mulheres;2009;40-44;17429
AP;Amapá;Mulheres;2009;45-49;13499
AP;Amapá;Mulheres;2009;50-54;10510
AP;Amapá;Mulheres;2009;55-59;7567
AP;Amapá;Mulheres;2009;60-64;5296
AP;Amapá;Mulheres;2009;65-69;4073
AP;Amapá;Mulheres;2009;70-74;2970
AP;Amapá;Mulheres;2009;75-79;2127
AP;Amapá;Mulheres;2009;80+;2711
AP;Amapá;Mulheres;2010;<1;7882
AP;Amapá;Mulheres;2010;1-4;30669
AP;Amapá;Mulheres;2010;5-9;39666
AP;Amapá;Mulheres;2010;10-14;39764
AP;Amapá;Mulheres;2010;15-19;37069
AP;Amapá;Mulheres;2010;20-24;34422
AP;Amapá;Mulheres;2010;25-29;32575
AP;Amapá;Mulheres;2010;30-34;28233
AP;Amapá;Mulheres;2010;35-39;23010
AP;Amapá;Mulheres;2010;40-44;18292
AP;Amapá;Mulheres;2010;45-49;14149
AP;Amapá;Mulheres;2010;50-54;11074
AP;Amapá;Mulheres;2010;55-59;8101
AP;Amapá;Mulheres;2010;60-64;5602
AP;Amapá;Mulheres;2010;65-69;4270
AP;Amapá;Mulheres;2010;70-74;3120
AP;Amapá;Mulheres;2010;75-79;2250
AP;Amapá;Mulheres;2010;80+;2796
AP;Amapá;Mulheres;2011;<1;7772
AP;Amapá;Mulheres;2011;1-4;30720
AP;Amapá;Mulheres;2011;5-9;38985
AP;Amapá;Mulheres;2011;10-14;40016
AP;Amapá;Mulheres;2011;15-19;37866
AP;Amapá;Mulheres;2011;20-24;34608
AP;Amapá;Mulheres;2011;25-29;33042
AP;Amapá;Mulheres;2011;30-34;29176
AP;Amapá;Mulheres;2011;35-39;23935
AP;Amapá;Mulheres;2011;40-44;19142
AP;Amapá;Mulheres;2011;45-49;14832
AP;Amapá;Mulheres;2011;50-54;11612
AP;Amapá;Mulheres;2011;55-59;8642
AP;Amapá;Mulheres;2011;60-64;5969
AP;Amapá;Mulheres;2011;65-69;4446
AP;Amapá;Mulheres;2011;70-74;3281
AP;Amapá;Mulheres;2011;75-79;2363
AP;Amapá;Mulheres;2011;80+;2883
AP;Amapá;Mulheres;2012;<1;7517
AP;Amapá;Mulheres;2012;1-4;30774
AP;Amapá;Mulheres;2012;5-9;38286
AP;Amapá;Mulheres;2012;10-14;40015
AP;Amapá;Mulheres;2012;15-19;38603
AP;Amapá;Mulheres;2012;20-24;34968
AP;Amapá;Mulheres;2012;25-29;33416
AP;Amapá;Mulheres;2012;30-34;30035
AP;Amapá;Mulheres;2012;35-39;24887
AP;Amapá;Mulheres;2012;40-44;19993
AP;Amapá;Mulheres;2012;45-49;15563
AP;Amapá;Mulheres;2012;50-54;12132
AP;Amapá;Mulheres;2012;55-59;9177
AP;Amapá;Mulheres;2012;60-64;6390
AP;Amapá;Mulheres;2012;65-69;4613
AP;Amapá;Mulheres;2012;70-74;3449
AP;Amapá;Mulheres;2012;75-79;2466
AP;Amapá;Mulheres;2012;80+;2981
AP;Amapá;Mulheres;2013;<1;7685
AP;Amapá;Mulheres;2013;1-4;30516
AP;Amapá;Mulheres;2013;5-9;37725
AP;Amapá;Mulheres;2013;10-14;39769
AP;Amapá;Mulheres;2013;15-19;39251
AP;Amapá;Mulheres;2013;20-24;35478
AP;Amapá;Mulheres;2013;25-29;33663
AP;Amapá;Mulheres;2013;30-34;30799
AP;Amapá;Mulheres;2013;35-39;25862
AP;Amapá;Mulheres;2013;40-44;20828
AP;Amapá;Mulheres;2013;45-49;16304
AP;Amapá;Mulheres;2013;50-54;12684
AP;Amapá;Mulheres;2013;55-59;9713
AP;Amapá;Mulheres;2013;60-64;6849
AP;Amapá;Mulheres;2013;65-69;4787
AP;Amapá;Mulheres;2013;70-74;3620
AP;Amapá;Mulheres;2013;75-79;2569
AP;Amapá;Mulheres;2013;80+;3091
AP;Amapá;Mulheres;2014;<1;8042
AP;Amapá;Mulheres;2014;1-4;30203
AP;Amapá;Mulheres;2014;5-9;37448
AP;Amapá;Mulheres;2014;10-14;39322
AP;Amapá;Mulheres;2014;15-19;39783
AP;Amapá;Mulheres;2014;20-24;36066
AP;Amapá;Mulheres;2014;25-29;33775
AP;Amapá;Mulheres;2014;30-34;31452
AP;Amapá;Mulheres;2014;35-39;26829
AP;Amapá;Mulheres;2014;40-44;21666
AP;Amapá;Mulheres;2014;45-49;17067
AP;Amapá;Mulheres;2014;50-54;13248
AP;Amapá;Mulheres;2014;55-59;10241
AP;Amapá;Mulheres;2014;60-64;7330
AP;Amapá;Mulheres;2014;65-69;4992
AP;Amapá;Mulheres;2014;70-74;3784
AP;Amapá;Mulheres;2014;75-79;2681
AP;Amapá;Mulheres;2014;80+;3206
AP;Amapá;Mulheres;2015;<1;8048
AP;Amapá;Mulheres;2015;1-4;30335
AP;Amapá;Mulheres;2015;5-9;37121
AP;Amapá;Mulheres;2015;10-14;38810
AP;Amapá;Mulheres;2015;15-19;40080
AP;Amapá;Mulheres;2015;20-24;36663
AP;Amapá;Mulheres;2015;25-29;33796
AP;Amapá;Mulheres;2015;30-34;31963
AP;Amapá;Mulheres;2015;35-39;27758
AP;Amapá;Mulheres;2015;40-44;22496
AP;Amapá;Mulheres;2015;45-49;17846
AP;Amapá;Mulheres;2015;50-54;13843
AP;Amapá;Mulheres;2015;55-59;10757
AP;Amapá;Mulheres;2015;60-64;7817
AP;Amapá;Mulheres;2015;65-69;5256
AP;Amapá;Mulheres;2015;70-74;3937
AP;Amapá;Mulheres;2015;75-79;2812
AP;Amapá;Mulheres;2015;80+;3315
AP;Amapá;Mulheres;2016;<1;7875
AP;Amapá;Mulheres;2016;1-4;30563
AP;Amapá;Mulheres;2016;5-9;37027
AP;Amapá;Mulheres;2016;10-14;38014
AP;Amapá;Mulheres;2016;15-19;40101
AP;Amapá;Mulheres;2016;20-24;37186
AP;Amapá;Mulheres;2016;25-29;33828
AP;Amapá;Mulheres;2016;30-34;32325
AP;Amapá;Mulheres;2016;35-39;28593
AP;Amapá;Mulheres;2016;40-44;23338
AP;Amapá;Mulheres;2016;45-49;18628
AP;Amapá;Mulheres;2016;50-54;14466
AP;Amapá;Mulheres;2016;55-59;11257
AP;Amapá;Mulheres;2016;60-64;8319
AP;Amapá;Mulheres;2016;65-69;5585
AP;Amapá;Mulheres;2016;70-74;4076
AP;Amapá;Mulheres;2016;75-79;2959
AP;Amapá;Mulheres;2016;80+;3435
AP;Amapá;Mulheres;2017;<1;7714
AP;Amapá;Mulheres;2017;1-4;30866
AP;Amapá;Mulheres;2017;5-9;36758
AP;Amapá;Mulheres;2017;10-14;37195
AP;Amapá;Mulheres;2017;15-19;39861
AP;Amapá;Mulheres;2017;20-24;37571
AP;Amapá;Mulheres;2017;25-29;33922
AP;Amapá;Mulheres;2017;30-34;32521
AP;Amapá;Mulheres;2017;35-39;29305
AP;Amapá;Mulheres;2017;40-44;24186
AP;Amapá;Mulheres;2017;45-49;19405
AP;Amapá;Mulheres;2017;50-54;15137
AP;Amapá;Mulheres;2017;55-59;11736
AP;Amapá;Mulheres;2017;60-64;8826
AP;Amapá;Mulheres;2017;65-69;5978
AP;Amapá;Mulheres;2017;70-74;4213
AP;Amapá;Mulheres;2017;75-79;3114
AP;Amapá;Mulheres;2017;80+;3569
AP;Amapá;Mulheres;2018;<1;7793
AP;Amapá;Mulheres;2018;1-4;30813
AP;Amapá;Mulheres;2018;5-9;36565
AP;Amapá;Mulheres;2018;10-14;36485
AP;Amapá;Mulheres;2018;15-19;39331
AP;Amapá;Mulheres;2018;20-24;37771
AP;Amapá;Mulheres;2018;25-29;34049
AP;Amapá;Mulheres;2018;30-34;32511
AP;Amapá;Mulheres;2018;35-39;29876
AP;Amapá;Mulheres;2018;40-44;25024
AP;Amapá;Mulheres;2018;45-49;20153
AP;Amapá;Mulheres;2018;50-54;15800
AP;Amapá;Mulheres;2018;55-59;12238
AP;Amapá;Mulheres;2018;60-64;9325
AP;Amapá;Mulheres;2018;65-69;6412
AP;Amapá;Mulheres;2018;70-74;4357
AP;Amapá;Mulheres;2018;75-79;3264
AP;Amapá;Mulheres;2018;80+;3709
AP;Amapá;Mulheres;2019;<1;7761
AP;Amapá;Mulheres;2019;1-4;30502
AP;Amapá;Mulheres;2019;5-9;36501
AP;Amapá;Mulheres;2019;10-14;36056
AP;Amapá;Mulheres;2019;15-19;38637
AP;Amapá;Mulheres;2019;20-24;37923
AP;Amapá;Mulheres;2019;25-29;34289
